"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameFIFAESDComparatorLevenshtein record1Value","[0] PlayerNameFIFAESDComparatorLevenshtein record2Value","[0] PlayerNameFIFAESDComparatorLevenshtein record1PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein record2PreprocessedValue","[0] PlayerNameFIFAESDComparatorLevenshtein similarity","[0] PlayerNameFIFAESDComparatorLevenshtein postproccesedSimilarity","[1] PlayerNameFIFAESDComparatorJaccard record1Value","[1] PlayerNameFIFAESDComparatorJaccard record2Value","[1] PlayerNameFIFAESDComparatorJaccard record1PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard record2PreprocessedValue","[1] PlayerNameFIFAESDComparatorJaccard similarity","[1] PlayerNameFIFAESDComparatorJaccard postproccesedSimilarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2Value","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record1PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance record2PreprocessedValue","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance similarity","[2] PlayerNameFIFAESDComparatorLevenshteinEditDistance postproccesedSimilarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2Value","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record1PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment record2PreprocessedValue","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment similarity","[3] PlayerNameFIFAESDComparatorMaximumTokenContainment postproccesedSimilarity","[4] DateFIFAESDComparator2Year record1Value","[4] DateFIFAESDComparator2Year record2Value","[4] DateFIFAESDComparator2Year record1PreprocessedValue","[4] DateFIFAESDComparator2Year record2PreprocessedValue","[4] DateFIFAESDComparator2Year similarity","[4] DateFIFAESDComparator2Year postproccesedSimilarity","[5] HeightFIFAESDAbsoluteDifferences record1Value","[5] HeightFIFAESDAbsoluteDifferences record2Value","[5] HeightFIFAESDAbsoluteDifferences record1PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences record2PreprocessedValue","[5] HeightFIFAESDAbsoluteDifferences similarity","[5] HeightFIFAESDAbsoluteDifferences postproccesedSimilarity"
"WekaMatchingRule","10807","2003044",,"0","E. Miller","Gary Miller","e miller","g miller","0.875","0.875","E. Miller","Gary Miller","e miller","g miller","0.3333333333333333","0.3333333333333333","E. Miller","Gary Miller","e miller","g miller","1.0","1.0","E. Miller","Gary Miller","e miller","g miller","0.5","0.5","1994-01-01T00:00","1987-04-15T00:00","1994-01-01T00:00","1987-04-15T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","2068","2002021",,"0","L. Krejčí","Davide Brivio","l krejci","d brivio","0.25","0.25","L. Krejčí","Davide Brivio","l krejci","d brivio","0.0","0.0","L. Krejčí","Davide Brivio","l krejci","d brivio","6.0","6.0","L. Krejčí","Davide Brivio","l krejci","d brivio","0.0","0.0","1994-01-01T00:00","1988-08-17T00:00","1994-01-01T00:00","1988-08-17T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","16420","2004979",,"0","M. Lacroix","Leo Lacroix","m lacroix","l lacroix","0.8888888888888888","0.8888888888888888","M. Lacroix","Leo Lacroix","m lacroix","l lacroix","0.3333333333333333","0.3333333333333333","M. Lacroix","Leo Lacroix","m lacroix","l lacroix","1.0","1.0","M. Lacroix","Leo Lacroix","m lacroix","l lacroix","0.5","0.5","2001-01-01T00:00","1992-02-27T00:00","2001-01-01T00:00","1992-02-27T00:00","0.0","0.0","0.0","195.5800018310547","0.0","195.5800018310547","0.0","0.0"
"WekaMatchingRule","2536","2002611",,"0","O. Etebo","Ezgjan Alioski","o etebo","e alioski","0.11111111111111116","0.11111111111111116","O. Etebo","Ezgjan Alioski","o etebo","e alioski","0.0","0.0","O. Etebo","Ezgjan Alioski","o etebo","e alioski","8.0","8.0","O. Etebo","Ezgjan Alioski","o etebo","e alioski","0.0","0.0","1997-01-01T00:00","1992-02-12T00:00","1997-01-01T00:00","1992-02-12T00:00","0.0","0.0","0.0","172.72000122070312","0.0","172.72000122070312","0.0","0.0"
"WekaMatchingRule","4250","2000371","0.1853333333333333","0","A. Guédioura","Alex Telles","a guedioura","a telles","0.2727272727272727","0.2727272727272727","A. Guédioura","Alex Telles","a guedioura","a telles","0.3333333333333333","0.3333333333333333","A. Guédioura","Alex Telles","a guedioura","a telles","8.0","8.0","A. Guédioura","Alex Telles","a guedioura","a telles","0.5","0.5","1987-01-01T00:00","1992-12-15T00:00","1987-01-01T00:00","1992-12-15T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","6909","2000486","0.37",,"A. Esaka","Alvaro Morata","a esaka","a morata","0.5","0.5","A. Esaka","Alvaro Morata","a esaka","a morata","0.3333333333333333","0.3333333333333333","A. Esaka","Alvaro Morata","a esaka","a morata","4.0","4.0","A. Esaka","Alvaro Morata","a esaka","a morata","0.5","0.5","1993-01-01T00:00","1992-10-23T00:00","1993-01-01T00:00","1992-10-23T00:00","0.75","0.75","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","3297","2002500",,"0","N. Bendtner","Enar Jaeaeger","n bendtner","e jaeaeger","0.30000000000000004","0.30000000000000004","N. Bendtner","Enar Jaeaeger","n bendtner","e jaeaeger","0.0","0.0","N. Bendtner","Enar Jaeaeger","n bendtner","e jaeaeger","7.0","7.0","N. Bendtner","Enar Jaeaeger","n bendtner","e jaeaeger","0.0","0.0","1989-01-01T00:00","1984-11-18T00:00","1989-01-01T00:00","1984-11-18T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","1978","2003218",,"0","S. Ward","Gokhan Tore","s ward","g tore","0.33333333333333337","0.33333333333333337","S. Ward","Gokhan Tore","s ward","g tore","0.0","0.0","S. Ward","Gokhan Tore","s ward","g tore","4.0","4.0","S. Ward","Gokhan Tore","s ward","g tore","0.0","0.0","1987-01-01T00:00","1992-01-20T00:00","1987-01-01T00:00","1992-01-20T00:00","0.0","0.0","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","4252","2002617",,"0","J. Šimunović","Fabian Johnson","j simunovic","f johnson","0.18181818181818177","0.18181818181818177","J. Šimunović","Fabian Johnson","j simunovic","f johnson","0.0","0.0","J. Šimunović","Fabian Johnson","j simunovic","f johnson","9.0","9.0","J. Šimunović","Fabian Johnson","j simunovic","f johnson","0.0","0.0","1996-01-01T00:00","1987-12-11T00:00","1996-01-01T00:00","1987-12-11T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","10521","2002194","0.48604761904761906",,"D. Atanga","Diego Valeri","d atanga","d valeri","0.25","0.25","D. Atanga","Diego Valeri","d atanga","d valeri","0.3333333333333333","0.3333333333333333","D. Atanga","Diego Valeri","d atanga","d valeri","6.0","6.0","D. Atanga","Diego Valeri","d atanga","d valeri","0.5","0.5","1998-01-01T00:00","1986-05-01T00:00","1998-01-01T00:00","1986-05-01T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","17516","2001065","0.06",,"B. Rivera","Billy Jones","b rivera","b jones","0.375","0.375","B. Rivera","Billy Jones","b rivera","b jones","0.3333333333333333","0.3333333333333333","B. Rivera","Billy Jones","b rivera","b jones","5.0","5.0","B. Rivera","Billy Jones","b rivera","b jones","0.5","0.5","2001-01-01T00:00","1987-03-24T00:00","2001-01-01T00:00","1987-03-24T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","17882","2003427",,"0","R. Hauge","Henning Hauger","r hauge","h hauger","0.75","0.75","R. Hauge","Henning Hauger","r hauge","h hauger","0.0","0.0","R. Hauge","Henning Hauger","r hauge","h hauger","2.0","2.0","R. Hauge","Henning Hauger","r hauge","h hauger","0.0","0.0","2003-01-01T00:00","1985-07-17T00:00","2003-01-01T00:00","1985-07-17T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","14361","2000475","0.06",,"A. Tozzo","Alvaro Arroyo","a tozzo","a arroyo","0.375","0.375","A. Tozzo","Alvaro Arroyo","a tozzo","a arroyo","0.3333333333333333","0.3333333333333333","A. Tozzo","Alvaro Arroyo","a tozzo","a arroyo","5.0","5.0","A. Tozzo","Alvaro Arroyo","a tozzo","a arroyo","0.5","0.5","1994-01-01T00:00","1988-07-22T00:00","1994-01-01T00:00","1988-07-22T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","558","2002329","0.0",,"David Neres","Dwight Gayle","david neres","dwight gayle","0.16666666666666663","0.16666666666666663","David Neres","Dwight Gayle","david neres","dwight gayle","0.0","0.0","David Neres","Dwight Gayle","david neres","dwight gayle","10.0","10.0","David Neres","Dwight Gayle","david neres","dwight gayle","0.0","0.0","1998-01-01T00:00","1990-10-20T00:00","1998-01-01T00:00","1990-10-20T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","2292","2005094","0.014628982128982131",,"L. Rizzo","Lora","l rizzo","lora","0.2857142857142857","0.2857142857142857","L. Rizzo","Lora","l rizzo","lora","0.0","0.0","L. Rizzo","Lora","l rizzo","lora","5.0","5.0","L. Rizzo","Lora","l rizzo","lora","0.0","0.0","1993-01-01T00:00","1987-03-25T00:00","1993-01-01T00:00","1987-03-25T00:00","0.0","0.0","0.0","167.63999938964844","0.0","167.63999938964844","0.0","0.0"
"WekaMatchingRule","7874","2001457","0.06166666666666667",,"C. Brunner","Christian Grindheim","c brunner","c grindheim","0.4545454545454546","0.4545454545454546","C. Brunner","Christian Grindheim","c brunner","c grindheim","0.3333333333333333","0.3333333333333333","C. Brunner","Christian Grindheim","c brunner","c grindheim","6.0","6.0","C. Brunner","Christian Grindheim","c brunner","c grindheim","0.5","0.5","1995-01-01T00:00","1983-07-17T00:00","1995-01-01T00:00","1983-07-17T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","20","2008363","0.9067940033383189","1","T. Courtois","Thibaut Courtois","t courtois","t courtois","1.0","1.0","T. Courtois","Thibaut Courtois","t courtois","t courtois","1.0","1.0","T. Courtois","Thibaut Courtois","t courtois","t courtois","0.0","0.0","T. Courtois","Thibaut Courtois","t courtois","t courtois","1.0","1.0","1993-01-01T00:00","1992-05-11T00:00","1993-01-01T00:00","1992-05-11T00:00","0.75","0.75","0.0","198.1199951171875","0.0","198.1199951171875","0.0","0.0"
"WekaMatchingRule","7131","2000487",,"0","L. Greco","Alvaro Negredo","l greco","a negredo","0.5555555555555556","0.5555555555555556","L. Greco","Alvaro Negredo","l greco","a negredo","0.0","0.0","L. Greco","Alvaro Negredo","l greco","a negredo","4.0","4.0","L. Greco","Alvaro Negredo","l greco","a negredo","0.0","0.0","1988-01-01T00:00","1985-08-20T00:00","1988-01-01T00:00","1985-08-20T00:00","0.25","0.25","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","717","2002813",,"0","R. Babel","Flavio Paixao","r babel","f paixao","0.25","0.25","R. Babel","Flavio Paixao","r babel","f paixao","0.0","0.0","R. Babel","Flavio Paixao","r babel","f paixao","6.0","6.0","R. Babel","Flavio Paixao","r babel","f paixao","0.0","0.0","1988-01-01T00:00","1984-09-19T00:00","1988-01-01T00:00","1984-09-19T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","6221","2001245","0.023333333333333334",,"C. Cadden","Caleb Patterson-Sewell","c cadden","c patterson-sewell","0.2777777777777778","0.2777777777777778","C. Cadden","Caleb Patterson-Sewell","c cadden","c patterson-sewell","0.25","0.25","C. Cadden","Caleb Patterson-Sewell","c cadden","c patterson-sewell","13.0","13.0","C. Cadden","Caleb Patterson-Sewell","c cadden","c patterson-sewell","0.5","0.5","1998-01-01T00:00","1987-05-20T00:00","1998-01-01T00:00","1987-05-20T00:00","0.0","0.0","0.0","190.5","0.0","190.5","0.0","0.0"
"WekaMatchingRule","2178","2007247","0.0642301583722292","0","Raúl Fernández","Raul Fernandez","raul fernandez","raul fernandez","1.0","1.0","Raúl Fernández","Raul Fernandez","raul fernandez","raul fernandez","1.0","1.0","Raúl Fernández","Raul Fernandez","raul fernandez","raul fernandez","0.0","0.0","Raúl Fernández","Raul Fernandez","raul fernandez","raul fernandez","1.0","1.0","1989-01-01T00:00","1985-10-06T00:00","1989-01-01T00:00","1985-10-06T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","1704","2003074",,"0","S. Cristóforo","Gennaro Gattuso","s cristoforo","g gattuso","0.25","0.25","S. Cristóforo","Gennaro Gattuso","s cristoforo","g gattuso","0.0","0.0","S. Cristóforo","Gennaro Gattuso","s cristoforo","g gattuso","9.0","9.0","S. Cristóforo","Gennaro Gattuso","s cristoforo","g gattuso","0.0","0.0","1995-01-01T00:00","1978-01-09T00:00","1995-01-01T00:00","1978-01-09T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","12706","2002954",,"0","M. Rossmann","Frederic Thomas","m rossmann","f thomas","0.30000000000000004","0.30000000000000004","M. Rossmann","Frederic Thomas","m rossmann","f thomas","0.0","0.0","M. Rossmann","Frederic Thomas","m rossmann","f thomas","7.0","7.0","M. Rossmann","Frederic Thomas","m rossmann","f thomas","0.0","0.0","1996-01-01T00:00","1980-08-10T00:00","1996-01-01T00:00","1980-08-10T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","9773","2005325","0.15",,"M. Mihara","Mahamadou Habib Habibou","m mihara","m habib habibou","0.33333333333333337","0.33333333333333337","M. Mihara","Mahamadou Habib Habibou","m mihara","m habib habibou","0.25","0.25","M. Mihara","Mahamadou Habib Habibou","m mihara","m habib habibou","10.0","10.0","M. Mihara","Mahamadou Habib Habibou","m mihara","m habib habibou","0.5","0.5","1990-01-01T00:00","1987-04-16T00:00","1990-01-01T00:00","1987-04-16T00:00","0.25","0.25","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","3189","2003300",,"0","Guilherme","Guilherme","guilherme","guilherme","1.0","1.0","Guilherme","Guilherme","guilherme","guilherme","1.0","1.0","Guilherme","Guilherme","guilherme","guilherme","0.0","0.0","Guilherme","Guilherme","guilherme","guilherme","1.0","1.0","1992-01-01T00:00","1991-04-05T00:00","1992-01-01T00:00","1991-04-05T00:00","0.75","0.75","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","1897","2002575",,"0","N. Viergever","Esteban Cambiasso","n viergever","e cambiasso","0.09090909090909094","0.09090909090909094","N. Viergever","Esteban Cambiasso","n viergever","e cambiasso","0.0","0.0","N. Viergever","Esteban Cambiasso","n viergever","e cambiasso","10.0","10.0","N. Viergever","Esteban Cambiasso","n viergever","e cambiasso","0.0","0.0","1991-01-01T00:00","1980-08-18T00:00","1991-01-01T00:00","1980-08-18T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","3446","2001407",,"0","Hwang Hee Chan","Cheikhou Kouyate","hwang hee chan","cheikhou kouyate","0.125","0.125","Hwang Hee Chan","Cheikhou Kouyate","hwang hee chan","cheikhou kouyate","0.0","0.0","Hwang Hee Chan","Cheikhou Kouyate","hwang hee chan","cheikhou kouyate","14.0","14.0","Hwang Hee Chan","Cheikhou Kouyate","hwang hee chan","cheikhou kouyate","0.0","0.0","1997-01-01T00:00","1989-12-21T00:00","1997-01-01T00:00","1989-12-21T00:00","0.0","0.0","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","2430","2007611","0.13",,"R. Saïss","Ruben Fernandes","r saiss","r fernandes","0.36363636363636365","0.36363636363636365","R. Saïss","Ruben Fernandes","r saiss","r fernandes","0.3333333333333333","0.3333333333333333","R. Saïss","Ruben Fernandes","r saiss","r fernandes","7.0","7.0","R. Saïss","Ruben Fernandes","r saiss","r fernandes","0.5","0.5","1991-01-01T00:00","1986-05-06T00:00","1991-01-01T00:00","1986-05-06T00:00","0.0","0.0","0.0","185.4199981689453","0.0","185.4199981689453","0.0","0.0"
"WekaMatchingRule","1025","2003395",,"0","V. Babacan","Hector Herrera","v babacan","h herrera","0.11111111111111116","0.11111111111111116","V. Babacan","Hector Herrera","v babacan","h herrera","0.0","0.0","V. Babacan","Hector Herrera","v babacan","h herrera","8.0","8.0","V. Babacan","Hector Herrera","v babacan","h herrera","0.0","0.0","1990-01-01T00:00","1990-04-19T00:00","1990-01-01T00:00","1990-04-19T00:00","1.0","1.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","7138","2003438","0.0",,"H. Urrego","Henrique Dourado","h urrego","h dourado","0.4444444444444444","0.4444444444444444","H. Urrego","Henrique Dourado","h urrego","h dourado","0.3333333333333333","0.3333333333333333","H. Urrego","Henrique Dourado","h urrego","h dourado","5.0","5.0","H. Urrego","Henrique Dourado","h urrego","h dourado","0.5","0.5","1994-01-01T00:00","1989-09-15T00:00","1994-01-01T00:00","1989-09-15T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","2585","2002903","0.10333333333333333",,"F. Carrizo","Franck Honorat","f carrizo","f honorat","0.2222222222222222","0.2222222222222222","F. Carrizo","Franck Honorat","f carrizo","f honorat","0.3333333333333333","0.3333333333333333","F. Carrizo","Franck Honorat","f carrizo","f honorat","7.0","7.0","F. Carrizo","Franck Honorat","f carrizo","f honorat","0.5","0.5","1992-01-01T00:00","1996-08-11T00:00","1992-01-01T00:00","1996-08-11T00:00","0.0","0.0","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","2288","2001847",,"0","K. Djidji","Danny Pugh","k djidji","d pugh","0.125","0.125","K. Djidji","Danny Pugh","k djidji","d pugh","0.0","0.0","K. Djidji","Danny Pugh","k djidji","d pugh","7.0","7.0","K. Djidji","Danny Pugh","k djidji","d pugh","0.0","0.0","1994-01-01T00:00","1982-10-19T00:00","1994-01-01T00:00","1982-10-19T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","11007","2006365","0.8937021581263721","1","M. Bakenga","Mushaga Bakenga","m bakenga","m bakenga","1.0","1.0","M. Bakenga","Mushaga Bakenga","m bakenga","m bakenga","1.0","1.0","M. Bakenga","Mushaga Bakenga","m bakenga","m bakenga","0.0","0.0","M. Bakenga","Mushaga Bakenga","m bakenga","m bakenga","1.0","1.0","1994-01-01T00:00","1992-08-08T00:00","1994-01-01T00:00","1992-08-08T00:00","0.5","0.5","0.0","180.33999633789062","0.0","180.33999633789062","0.0","0.0"
"WekaMatchingRule","2122","2007064","0.0642301583722292","0","P. Roberts","Phillip Roberts","p roberts","p roberts","1.0","1.0","P. Roberts","Phillip Roberts","p roberts","p roberts","1.0","1.0","P. Roberts","Phillip Roberts","p roberts","p roberts","0.0","0.0","P. Roberts","Phillip Roberts","p roberts","p roberts","1.0","1.0","1998-01-01T00:00","1994-04-07T00:00","1998-01-01T00:00","1994-04-07T00:00","0.0","0.0","0.0","177.8000030517578","0.0","177.8000030517578","0.0","0.0"
"WekaMatchingRule","3133","2002498",,"0","N. Barazite","Emre Belozoglu","n barazite","e belozoglu","0.2727272727272727","0.2727272727272727","N. Barazite","Emre Belozoglu","n barazite","e belozoglu","0.0","0.0","N. Barazite","Emre Belozoglu","n barazite","e belozoglu","8.0","8.0","N. Barazite","Emre Belozoglu","n barazite","e belozoglu","0.0","0.0","1991-01-01T00:00","1980-09-07T00:00","1991-01-01T00:00","1980-09-07T00:00","0.0","0.0","0.0","170.17999267578125","0.0","170.17999267578125","0.0","0.0"
"WekaMatchingRule","11155","2005067","0.8937021581263721","1","L. Ainsworth","Lionel Ainsworth","l ainsworth","l ainsworth","1.0","1.0","L. Ainsworth","Lionel Ainsworth","l ainsworth","l ainsworth","1.0","1.0","L. Ainsworth","Lionel Ainsworth","l ainsworth","l ainsworth","0.0","0.0","L. Ainsworth","Lionel Ainsworth","l ainsworth","l ainsworth","1.0","1.0","1989-01-01T00:00","1987-10-01T00:00","1989-01-01T00:00","1987-10-01T00:00","0.5","0.5","0.0","165.10000610351562","0.0","165.10000610351562","0.0","0.0"
"WekaMatchingRule","15201","2005832","0.13416666666666666",,"M. Burgess","Mathieu Debonnaire","m burgess","m debonnaire","0.25","0.25","M. Burgess","Mathieu Debonnaire","m burgess","m debonnaire","0.3333333333333333","0.3333333333333333","M. Burgess","Mathieu Debonnaire","m burgess","m debonnaire","9.0","9.0","M. Burgess","Mathieu Debonnaire","m burgess","m debonnaire","0.5","0.5","1996-01-01T00:00","1987-04-26T00:00","1996-01-01T00:00","1987-04-26T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","17290","2004458","0.01",,"J. Quiñones Saya","Juan Pablo Carrizo","j quinones saya","j pablo carrizo","0.19999999999999996","0.19999999999999996","J. Quiñones Saya","Juan Pablo Carrizo","j quinones saya","j pablo carrizo","0.2","0.2","J. Quiñones Saya","Juan Pablo Carrizo","j quinones saya","j pablo carrizo","12.0","12.0","J. Quiñones Saya","Juan Pablo Carrizo","j quinones saya","j pablo carrizo","0.3333333333333333","0.3333333333333333","2001-01-01T00:00","1984-05-06T00:00","2001-01-01T00:00","1984-05-06T00:00","0.0","0.0","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
"WekaMatchingRule","9654","2005042","0.8937021581263721","1","L. Craig","Liam Craig","l craig","l craig","1.0","1.0","L. Craig","Liam Craig","l craig","l craig","1.0","1.0","L. Craig","Liam Craig","l craig","l craig","0.0","0.0","L. Craig","Liam Craig","l craig","l craig","1.0","1.0","1988-01-01T00:00","1986-12-27T00:00","1988-01-01T00:00","1986-12-27T00:00","0.5","0.5","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1341","2005325","0.17",,"M. Moralez","Mahamadou Habib Habibou","m moralez","m habib habibou","0.19999999999999996","0.19999999999999996","M. Moralez","Mahamadou Habib Habibou","m moralez","m habib habibou","0.25","0.25","M. Moralez","Mahamadou Habib Habibou","m moralez","m habib habibou","12.0","12.0","M. Moralez","Mahamadou Habib Habibou","m moralez","m habib habibou","0.5","0.5","1988-01-01T00:00","1987-04-16T00:00","1988-01-01T00:00","1987-04-16T00:00","0.75","0.75","0.0","193.0399932861328","0.0","193.0399932861328","0.0","0.0"
"WekaMatchingRule","6105","2006698",,"0","Ilori","Oluwafemi Ajilore","ilori","oluwafemi ajilore","0.23529411764705888","0.23529411764705888","Ilori","Oluwafemi Ajilore","ilori","oluwafemi ajilore","0.0","0.0","Ilori","Oluwafemi Ajilore","ilori","oluwafemi ajilore","13.0","13.0","Ilori","Oluwafemi Ajilore","ilori","oluwafemi ajilore","0.0","0.0","1994-01-01T00:00","1985-01-18T00:00","1994-01-01T00:00","1985-01-18T00:00","0.0","0.0","0.0","182.8800048828125","0.0","182.8800048828125","0.0","0.0"
"WekaMatchingRule","1448","2005962","0.0",,"Miguel Lopes","Mauro Zarate","miguel lopes","mauro zarate","0.16666666666666663","0.16666666666666663","Miguel Lopes","Mauro Zarate","miguel lopes","mauro zarate","0.0","0.0","Miguel Lopes","Mauro Zarate","miguel lopes","mauro zarate","10.0","10.0","Miguel Lopes","Mauro Zarate","miguel lopes","mauro zarate","0.0","0.0","1988-01-01T00:00","1987-03-18T00:00","1988-01-01T00:00","1987-03-18T00:00","0.75","0.75","0.0","175.25999450683594","0.0","175.25999450683594","0.0","0.0"
"WekaMatchingRule","1590","2002660","0.0",,"Fran Sol","Fabricio","fran sol","fabricio","0.125","0.125","Fran Sol","Fabricio","fran sol","fabricio","0.0","0.0","Fran Sol","Fabricio","fran sol","fabricio","7.0","7.0","Fran Sol","Fabricio","fran sol","fabricio","0.0","0.0","1993-01-01T00:00","1990-02-20T00:00","1993-01-01T00:00","1990-02-20T00:00","0.25","0.25","0.0","187.9600067138672","0.0","187.9600067138672","0.0","0.0"
